"DAC_DONOR","Donor","PART","Part","TRANSACTYPE","Aid type","FLOWS","Fund flows","DATATYPE","Amount type","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2010","2010","USD","US Dollar","6","Millions",,,12746.7,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2011","2011","USD","US Dollar","6","Millions",,,17390.53,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2012","2012","USD","US Dollar","6","Millions",,,17479.05,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2013","2013","USD","US Dollar","6","Millions",,,15881.82,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2014","2014","USD","US Dollar","6","Millions",,,16451.1,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2015","2015","USD","US Dollar","6","Millions",,,13669.6,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2016","2016","USD","US Dollar","6","Millions",,,17106.4,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2017","2017","USD","US Dollar","6","Millions",,,16440.35,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2018","2018","USD","US Dollar","6","Millions",,,17116.27,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2000","2000","USD","US Dollar","6","Millions","2018","2018",8298.43968,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2001","2001","USD","US Dollar","6","Millions","2018","2018",10111.066897,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2002","2002","USD","US Dollar","6","Millions","2018","2018",8570.403905,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2003","2003","USD","US Dollar","6","Millions","2018","2018",9206.463979,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2004","2004","USD","US Dollar","6","Millions","2018","2018",9965.470184,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2005","2005","USD","US Dollar","6","Millions","2018","2018",10551.991999,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2006","2006","USD","US Dollar","6","Millions","2018","2018",11175.579145,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2007","2007","USD","US Dollar","6","Millions","2018","2018",11359.929285,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2008","2008","USD","US Dollar","6","Millions","2018","2018",11990.546598,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2009","2009","USD","US Dollar","6","Millions","2018","2018",12665.887313,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2010","2010","USD","US Dollar","6","Millions","2018","2018",12417.082341,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2011","2011","USD","US Dollar","6","Millions","2018","2018",15967.643837,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2012","2012","USD","US Dollar","6","Millions","2018","2018",17143.115901,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2013","2013","USD","US Dollar","6","Millions","2018","2018",14896.501346,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2014","2014","USD","US Dollar","6","Millions","2018","2018",15296.548063,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2015","2015","USD","US Dollar","6","Millions","2018","2018",15000.907433,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2016","2016","USD","US Dollar","6","Millions","2018","2018",18671.063909,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2017","2017","USD","US Dollar","6","Millions","2018","2018",17433.661083,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","D","Constant Prices","2018","2018","USD","US Dollar","6","Millions","2018","2018",17116.27,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2000","2000",,,"0","Units",,,5330.282475,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2001","2001",,,"0","Units",,,6656.376414,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2002","2002",,,"0","Units",,,5781.010743,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2003","2003",,,"0","Units",,,6349.017022,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2004","2004",,,"0","Units",,,7005.503493,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2005","2005",,,"0","Units",,,7555.161816,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2006","2006",,,"0","Units",,,8162.35084,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2007","2007",,,"0","Units",,,8498.805015,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2008","2008",,,"0","Units",,,9149.466234,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2009","2009",,,"0","Units",,,9752.724349,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2010","2010",,,"0","Units",,,9623.7585,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2011","2011",,,"0","Units",,,12507.269176,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2012","2012",,,"0","Units",,,13598.7009,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2013","2013",,,"0","Units",,,11962.186824,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2014","2014",,,"0","Units",,,12399.19407,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2015","2015",,,"0","Units",,,12323.1444,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2016","2016",,,"0","Units",,,15469.31752,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2017","2017",,,"0","Units",,,14584.234485,,
"918","EU Institutions","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","N","National currency","2018","2018",,,"0","Units",,,14502.615571,,
"20006","Non-DAC Countries, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2000","2000","USD","US Dollar","6","Millions",,,1086.56,,
"20006","Non-DAC Countries, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2001","2001","USD","US Dollar","6","Millions",,,924.52,,
"20006","Non-DAC Countries, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2002","2002","USD","US Dollar","6","Millions",,,3264.43,,
"20006","Non-DAC Countries, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2003","2003","USD","US Dollar","6","Millions",,,3637.12,,
"20006","Non-DAC Countries, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2004","2004","USD","US Dollar","6","Millions",,,3246,,
"20006","Non-DAC Countries, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2005","2005","USD","US Dollar","6","Millions",,,2984.53,,
"20006","Non-DAC Countries, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2006","2006","USD","US Dollar","6","Millions",,,4433.3,,
"20006","Non-DAC Countries, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2007","2007","USD","US Dollar","6","Millions",,,5512.85,,
"20006","Non-DAC Countries, Total","1","1 : Part I - Developing Countries","1010","I. Official Development Assistance (ODA) (I.A + I.B)","1140","Net Disbursements","A","Current Prices","2008","2008","USD","US Dollar","6","Millions",,,8333.82,,
